uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
at://did:plc:ztlva54tddon2j3sckzalppf/app.bsky.feed.post/3lgtivjjkyk2t,bafyreieaooy7nhghpwd5eq7y5mukqrb6wwrhmbuu2njf5efhozu6bz74ce,"PIX | Após a onda de fake news de uma falsa taxação do Pix, o volume de transações voltou a aproximar-se da média histórica na terceira semana de janeiro. 

Entenda: trk.ebc.com.br/ZQ4bb",2025-01-28T22:28:39.879Z,1,46,179,2025-01-28T22:28:42.452Z,agenciabrasil.ebc.com.br,Agência Brasil,did:plc:ztlva54tddon2j3sckzalppf
at://did:plc:drxaidsahy6i5p3kpyz6b5hw/app.bsky.feed.post/3lgtimcvgsc2v,bafyreiehdlnkcw2fveiwmupqwjuymofidg2kk7jlbzdlzbdlgvnlmtg6ai,"Após onda de fake news sobre suposta taxação, volume de transações via Pix começa a se recuperar.
www.plantaobrasil.net/news.asp?nID...",2025-01-28T22:23:30.998Z,1,29,72,2025-01-28T22:16:06.550Z,plantaobrasil.bsky.social,Plantão Brasil,did:plc:drxaidsahy6i5p3kpyz6b5hw
at://did:plc:t77oyn7ryghnudsbf6cqskyt/app.bsky.feed.post/3lgt77fagbf2t,bafyreifvzirgctre5ae7jxk3gxckr5rga4nb6cmiw6rmgevjh3hogvenca,"Transações por Pix voltam a aumentar na segunda metade de janeiro

Após a onda de fake news de uma falsa taxação do Pix, o volume de transações voltou a aproximar-se da média histórica na terceira semana de janeiro. Dos dias 16 a 27 deste mês, o número de…",2025-01-28T19:35:12Z,0,0,0,2025-01-28T19:35:13.847Z,clayton2024.bsky.social,,did:plc:t77oyn7ryghnudsbf6cqskyt
at://did:plc:xoi6m74tlrbzhpmvufyz6eq2/app.bsky.feed.post/3lgsror34hk2r,bafyreicchkprslty7nyfhx27uxoxgbwg6muhsa22ophkqksdiuccafnrom,"O ""salve"" de Tarcísio e a ""taxação do pix"" do chupetinha passaram impunes. Significa que isso vai se repetir e intensificar.",2025-01-28T15:33:16.840Z,2,1,14,2025-01-28T15:33:21.154Z,ludmilapavl1.bsky.social,Ludmila Cavalcanti 🚩,did:plc:xoi6m74tlrbzhpmvufyz6eq2
at://did:plc:2wouibut4dsaod3ur2toeutq/app.bsky.feed.post/3lgr6pjvmcs2x,bafyreihgxydlsugpdvpldmr53mcxzntyepmwx2qs6epzwtx27lfsufngpi,"Quem acha que o povo tava preocupado com ""taxação de Pix"" tá perdido até agora. É claro que a transação individual não seria taxada. Mas vocês acham que o pipoqueiro que recebe via maquininha do PagSeguro não tinha razão de pensar que ia cair na malha fina? Claro que tinha.",2025-01-28T00:21:02.105Z,1,0,3,2025-01-28T00:21:02.564Z,jesustavocs.bsky.social,Jesus Cristo™,did:plc:2wouibut4dsaod3ur2toeutq
at://did:plc:teuhzlflpzspsbfxeky7tcjm/app.bsky.feed.post/3lgqc4vzxds2i,bafyreihfdm2tvqybol7hz2r7wdvy5obfcop2r4qw5aw5325xyzpsv2pqgu,Pânico moral é mamadeira de piproca e taxação do Pix,2025-01-27T15:49:32.517Z,0,0,5,2025-01-27T15:49:34.348Z,rodrigomokepon.bsky.social,Rodrigo Mokepon ,did:plc:teuhzlflpzspsbfxeky7tcjm
at://did:plc:ydhhyuw7fl3tfnzlo65xvndq/app.bsky.feed.post/3lgq7qo54sh27,bafyreif36rcbrodtxmz5omuowa3evtxvqyxinl42ikoxic6o2j2yiepulm,"ℹ️Fake news da taxação do PIX e a deficiente comunicação do governo contribuem para a queda:

- 66% afirmam que o governo errou na questão do PIX, 19% que acertou;

- 53% afirmam que a comunicação está péssima, 18% como ótima e 23 como regular.",2025-01-27T15:06:59.568Z,0,0,0,2025-01-27T15:06:54.251Z,conj-politica24.bsky.social,Conjuntura Política Insights,did:plc:ydhhyuw7fl3tfnzlo65xvndq
at://did:plc:ydhhyuw7fl3tfnzlo65xvndq/app.bsky.feed.post/3lgq7pmzq7h2c,bafyreia2w4i4ytrop2t54ogg7xbrv2wf3gsgrltpnqfcnqukqkxdtlhv6u,"🚨ATENÇÃO: Lula tem queda de popularidade na 1ª pesquisa após fake news da taxação do PIX

🟢Positiva: 31% (-2)
🟡Regular: 28% (-6)
🔴Negativa: 37% (+6)
❔Não sabe: 4% (+2)

🟢Aprova: 49% (-4)
🔴Desaprova: 51% (+4)

🗓️23-26/1
📰Quaest

ℹ️Pesquisa anterior em dezembro.",2025-01-27T15:06:24.829Z,1,0,1,2025-01-27T15:06:19.760Z,conj-politica24.bsky.social,Conjuntura Política Insights,did:plc:ydhhyuw7fl3tfnzlo65xvndq
at://did:plc:n4rr632ojibbry6lushlxkgv/app.bsky.feed.post/3lgq7cpcbuc2t,bafyreihdxvellyii7ubn7udlxyeep2a5z4bq5venuqbvgw42btdorjb6we,"Os caras passam um mês reforçando a mentira da taxação do Pix e, na sequência, fazem pesquisa de opinião! Isso é pesca em aquário, o tipo mais escroto de induzir opinião! Bando de canalhas.🤬",2025-01-27T14:59:05.558Z,4,5,26,2025-01-27T14:53:18.557Z,sandruska.bsky.social,Sandruska Antifascista🚩,did:plc:n4rr632ojibbry6lushlxkgv
at://did:plc:rltlydavebgnjllsfkivlqri/app.bsky.feed.post/3lgq2vlu6dk24,bafyreidzgnuq45vzq6ntfmn7je4jasy7tyqkp3z4cnszjcdlgqlfvse6ke,"Eu tô falando no geral, o negócio do pix pegou mas tá caindo a aprovação desde a taxação das blusinhas, inclusive foi baseado nisso que a oposição surfou no negócio do pix. 

""Eles disseram que não iam taxar a blusinha e taxou, vai confiar neles de novo?"" Nikole chupetinha",2025-01-27T13:40:10.782Z,2,0,0,2025-01-27T13:40:11.849Z,ivick.bsky.social,Victoria,did:plc:rltlydavebgnjllsfkivlqri
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgpzkg7fs7w2,bafyreic5j7qsmv6tlydoijp2rj3s7ycs4ah5t5idg4dckfoun6mkxqcmmy,"Polêmica do Pix impactou na desaprovação do governo Lula? Pesquisa responde
https://einvestidor.estadao.com.br/comportamento/presidente-lula-polemica-taxacao-pix-comportamento-pesquisa-genial-quaest/?utm_source=flipboard&utm_medium=activitypub 

Posted into Economia & Negócios […]",2025-01-27T13:14:24.000Z,0,1,0,2025-01-27T13:18:22.451Z,FlipboardBR.flipboard.com.ap.brid.gy,Desconhecido,did:plc:zwxl6dnun52q3ywiao2ad3if
at://did:plc:g5dede2ed33d7heq2e7wnsit/app.bsky.feed.post/3lgpptkifus2p,bafyreifcowtrzdce4xowjaq2mahjh2434v275xz5xubwluqzgh2tvsks6u,"Aprovação do Lula está indo pro buraco com: 

Fake News do Pix
Taxação das Blusinhas
Preço dos Alimentos 

Galera não quer saber se o presidente é de esquerda ou direita. O bolso é que dita a aprovação do Governo. Pode chover e fazer textão nas redes sociais que isso não vai mudar.",2025-01-27T10:22:11.079Z,2,0,4,2025-01-27T10:22:17.953Z,powerotaku.bsky.social,Power Otaku,did:plc:g5dede2ed33d7heq2e7wnsit
at://did:plc:aryaubxoelclktvuvmdadigi/app.bsky.feed.post/3lgopedntlk2u,bafyreic4azoyr45ktawrngwd44qqjuq43xacm37rahwmk5rd6q7drb3j34,"Ele e o Raphael Veiga curtiram o vídeo fake do Nicolas Ferreira, sobre a taxação do pix",2025-01-27T00:41:00.854Z,1,0,1,2025-01-27T00:41:02.548Z,tecaluz.bsky.social,Teca Luz ,did:plc:aryaubxoelclktvuvmdadigi
at://did:plc:lfk5mexbglx5nz542xozj2xr/app.bsky.feed.post/3lgm36alnsc2g,bafyreibypqpnqjy2cdx2q3fltqf7rjcim4j43jsef3wxpt7i4lbaorhzj4,"O governo dormiu no ponto 💤 enquanto a oposição turbinava os anúncios sobre a fake da taxação do Pix: 90% das postagens pagas eram contra as medidas, alcançando até 3,4 milhões de impressões. Já o governo só acordou no dia do after da revogação e teve alcance menor.",2025-01-25T23:34:22.004Z,0,0,0,2025-01-25T23:34:26.047Z,salesregy.bsky.social,ՏԹʅȝՏՐȝԳՎ,did:plc:lfk5mexbglx5nz542xozj2xr
at://did:plc:dblnyygfvgqfd3sprojec62m/app.bsky.feed.post/3lgl3nsepnk27,bafyreieohnwrg7hr6cqlcuxrl54zc5xekkmtqnzravm3bo336pod7lslum,"eu tenho uma amiga lésbica q quando o nicolas ferreira postou sobre a taxação do pix repostou o vídeo nos stories, agora tá postando outra fake news nos stories. eu fico pensando, como uma pessoa q faz parte da minoria é a favor disso?",2025-01-25T14:10:24.224Z,2,0,1,2025-01-25T14:10:25.347Z,dangerouslysab.bsky.social,jess,did:plc:dblnyygfvgqfd3sprojec62m
at://did:plc:tmlnmiywqltiiy36fs753cic/app.bsky.feed.post/3lgjpr3iw722h,bafyreic2qu4nbkxf774y74pgcg5d76xutmo2qkrxhhg7cdz5ylaja6jdjm,"Os ministros do governo têm que parar de dar muita satisfação para a imprensa, está criando ruídos desnecessários. Dentre eles a fake news da ""taxação do pix"", sendo que era apenas atualização da instrução da RFB e agora a história de intervenção nos preços de mercadorias.",2025-01-25T01:04:49.821Z,0,0,0,2025-01-25T01:04:50.757Z,vnecorreia.bsky.social,,did:plc:tmlnmiywqltiiy36fs753cic
at://did:plc:k2il5oblit542dlchs5nlndf/app.bsky.feed.post/3lgjlndxle22n,bafyreigmaeumbbk72qjbd2lotcusxafk7emv62p24a2qau6z4stfkzhfju,Como viralizou o vídeo de Nikolas Ferreira que alimenta desinformação sobre taxação do Pix Leia mais em aosfatos.org/noticias/vid...,2025-01-24T23:51:09.505Z,0,0,0,2025-01-24T23:51:14.657Z,dieck7479.bsky.social,Diêgo Lula Moraes da Silva,did:plc:k2il5oblit542dlchs5nlndf
at://did:plc:a5f7prz2fgmn5wkpxjvkikqn/app.bsky.feed.post/3lgjd2we5tc2q,bafyreicchpl56bzmn3txnflps2bbl7g7gftvapau6trwx2u4ekz7hcazmu,"Depois da polêmica com a taxação do PIX, o governo enfrentou nesta sexta-feira (24/1) mais uma crise de comunicação.
economicnewsbrasil.com.br/2025/01/24/h...",2025-01-24T21:17:40Z,0,0,0,2025-01-24T21:17:42.254Z,economicnewsbr.bsky.social,Economic New Brasil,did:plc:a5f7prz2fgmn5wkpxjvkikqn
at://did:plc:ja2r3huuqzjlzuhw54dtr7pz/app.bsky.feed.post/3lgivyz5ac22o,bafyreiceox6tr5xqbyddhnbhfohnrxbd2dbqg7o4x4l3eo26rngi3l2wqm,"Olha... sobre a taxação e pix, eu tive q pesquisar em vários lugares p/compreender. Muitos postaram falando, mas nenhum me tirou as dúvidas que eu tinha e ainda me confundiram mais ainda. No episódio, o governo deveria ter mostrado uma explicação clara, bem breve, c/detalhes claros em tela +1",2025-01-24T17:23:58.496Z,1,0,0,2025-01-24T17:31:40.658Z,rejany.bsky.social,Rejany,did:plc:ja2r3huuqzjlzuhw54dtr7pz
at://did:plc:25gqtnpngvbqf6dqzdktnzb2/app.bsky.feed.post/3lgip6x7fx22c,bafyreifpbrvdalpfkto7gmf2o6atwv3e4u7meiq7mgnss4wc3tfjnoz56y,"Ah cara.. eu já desisti. Eu amei a prefeitura de SP do Haddad, extremamente mal aproveitada e mal divulgada, pq comunicação nunca foi o forte das gestões do PT, porém, esse lance da taxação das pequenas importações pegou muito mal. Depois o arcabouço e a pá de cal foi o fake do pix. Mas o pior é +",2025-01-24T15:22:01.603Z,1,0,1,2025-01-24T15:22:01.458Z,miscellaneous.bsky.social,Hostess do Apocalipse,did:plc:25gqtnpngvbqf6dqzdktnzb2
at://did:plc:7dkrjganikz4cvsznf7fcf2r/app.bsky.feed.post/3lghjm3sauk22,bafyreihkgm5sstuxzgoblzhcrp3gubw4x3saubpxiup477zkxrnglsxzv4,Alguém conseguiu fazer a fake news da taxação do pix funcionando nosso favor!,2025-01-24T04:09:20.432Z,0,0,0,2025-01-24T04:09:23.551Z,cristianoll.bsky.social,Cristiano ,did:plc:7dkrjganikz4cvsznf7fcf2r
at://did:plc:7dkrjganikz4cvsznf7fcf2r/app.bsky.feed.post/3lghjhay3o224,bafyreifgpstbhazap7uke5inucem6vnowd53it7hajtktvg6bve7imzqfa,Alguém conseguiu fazer a fake news da taxação do pix funcionando nosso favor!,2025-01-24T04:06:38.090Z,1,0,2,2025-01-24T04:06:41.248Z,cristianoll.bsky.social,Cristiano ,did:plc:7dkrjganikz4cvsznf7fcf2r
at://did:plc:7dkrjganikz4cvsznf7fcf2r/app.bsky.feed.post/3lghjbi2cjk24,bafyreih6ocboau6jrnjq3zmaww5nkxiykg6crzl5kve3s5siwzhbr2ppmy,Alguém virou o jogo e está usando a fake News na taxação do Pix a nosso favor!,2025-01-24T04:03:24.173Z,0,0,0,2025-01-24T04:03:30.445Z,cristianoll.bsky.social,Cristiano ,did:plc:7dkrjganikz4cvsznf7fcf2r
at://did:plc:l4e6gaitrnpm5hzd37j2yyb6/app.bsky.feed.post/3lghe4dxka22h,bafyreihs7v56fh6v7kiwg4gcq3mvalznr4sqplanj32a3brtg22dqgcztm,"Bem que vocês poderiam se comunicar dessa forma sobre qualquer pauta, né? Como sobre o Fim da Escala 6x1 ou a falsa taxação do Pix.",2025-01-24T02:31:03.416Z,1,0,2,2025-01-24T02:31:05.453Z,kolibyr.bsky.social,Nathan 🏳️‍🌈,did:plc:l4e6gaitrnpm5hzd37j2yyb6
at://did:plc:ytwhk7r46fu5vqbmcttq25lc/app.bsky.feed.post/3lghaigiwtc2m,bafyreid2ygg4s3jy37yz37yjzoi7mczqcz3hivbfidyd7o5ibk5nqcmo7e,"Até semana passada, falavam que eles eram a favor do pobre por causa da ""taxação do pix""",2025-01-24T01:26:13.769Z,0,0,2,2025-01-24T01:26:14.254Z,rowongz.bsky.social,It hurt itself in its confusion,did:plc:ytwhk7r46fu5vqbmcttq25lc
at://did:plc:zng4df335ksphunidzkp6mdq/app.bsky.feed.post/3lgh2wo3ndc2k,bafyreibveat4c5cdu44d64dm2nc7llxv5wgpsky7bnorwcufujtgmit3we,"Correto. Centralizando a comunicação para que não temha ruído. No entanto, creio que o @sidoniopalmeira.bsky.social PRECISA criar algo para monitorar fake news e notícias que alimentem a oposição antes que fure a bolha novamente como foi a taxação do Pix.",2025-01-23T23:46:49.032Z,0,0,0,2025-01-23T23:46:51.049Z,guimariane94.bsky.social,Guimariane 🪑,did:plc:zng4df335ksphunidzkp6mdq
at://did:plc:rgzjvmqjj7lqvahm6jyn423q/app.bsky.feed.post/3lggv65dxa22n,bafyreiffhuywtxr3235wrf7qijtuxygzzb7ixqrelcpa6frjnc72hhbnhu,"Ministro do Ministério da Fazenda, Fernando Haddad com o seu discurso autoritário em Relação a rejeição popular na taxação do PIX🇧🇷",2025-01-23T22:03:37.465Z,0,0,0,2025-01-23T22:03:39.648Z,dayvisonbr10.bsky.social,Dayvison Vieira 🇧🇷,did:plc:rgzjvmqjj7lqvahm6jyn423q
at://did:plc:2sz7lzabaabo52nd2p2h722t/app.bsky.feed.post/3lggj3gjlvc2y,bafyreib4kndxcs5v5ttvo3ot3jqscbnlb2ym7o7f6tugn3decl4buewlvu,"➡️ Pix – MP que proíbe a taxação do mecanismo de pagamento; 

📌 Lindbergh afirmou que a medida provisória que foi apresentada pelo governo teve o papel de tranquilizar a população. 

🧶Leia o fio:",2025-01-23T18:27:21.522Z,1,0,0,2025-01-23T18:27:23.056Z,poder360.bsky.social,Poder360,did:plc:2sz7lzabaabo52nd2p2h722t
at://did:plc:5plqb54fnug5euwttuxwbqbz/app.bsky.feed.post/3lggdeifvkd2a,bafyreibhsfpmmgy77h7onsrz224oz7sbk7bfkxkdikhsncnt7npl3rgozm,walter salles não se deixou levar pelas fake news sobre a taxação do pix muito que bem,2025-01-23T16:43:50.259Z,0,0,0,2025-01-23T16:45:03.259Z,cardieeeee.bsky.social,diego,did:plc:5plqb54fnug5euwttuxwbqbz
at://did:plc:lt4j3v42a7o4xdhoaswcvehv/app.bsky.feed.post/3lggch2bfok27,bafyreic2mxbwn3rgghqoifbbjhps4rgboy5r6gdbcza2itnxwgvxi3oo6y,"a internet tem empatia por um transfobico fudido que literalmente gravou uma garotade menor no banheiro por pura transfobia
voces veem uns tweet antigo e ficam ""ai tadinho ele tava no armario e fivou com tanto medo do pai que ficou assim"" e enquanto isso...",2025-01-23T16:28:35.115Z,1,1,6,2025-01-23T16:28:40.655Z,autisticdarko.bsky.social,maclovin paTETA,did:plc:lt4j3v42a7o4xdhoaswcvehv
at://did:plc:zcdzf4qffcrwjycwuvg6t5lq/app.bsky.feed.post/3lgg6tl7w5c2e,bafyreif672hh7yxs23ax2q6eyqdccl2zmg32ovlvlef2o2vcsg6cd52gsa,"Querem uma ótima análise do escabroso episódio da ""taxação do pix"", com números e tudo? É essa aqui. 👇https://valor.globo.com/opiniao/coluna/ilegalidade-e-informalidade-licoes-do-episodio-pix.ghtml",2025-01-23T15:24:00.594Z,1,4,14,2025-01-23T15:24:03.458Z,jpkupfer.bsky.social,José Paulo Kupfer,did:plc:zcdzf4qffcrwjycwuvg6t5lq
at://did:plc:64wrbrndfebcsfhlirua3bjl/app.bsky.feed.post/3lgg3nkbrec2k,bafyreig4lgp3qa4o33iffm2zd2jf2wwysp53hzep4ghnh7cueuwfhclcfq,"Gente, se o seu chefe acreditou na taxação do pix, diga pra ele que o Lula decretou feriado!!!",2025-01-23T14:26:57.053Z,0,0,0,2025-01-23T14:26:58.757Z,macielresende.bsky.social,Maciel Resende,did:plc:64wrbrndfebcsfhlirua3bjl
at://did:plc:um6zy432aobdi6xzt54adffl/app.bsky.feed.post/3lgft5lb2tc2x,bafyreidifjlcb2rwfoyqskkzi3ome3atirhhabwdfvhxpylp4f2etrw3ey,MDS o cara ainda tá na fake da taxação do pix,2025-01-23T11:54:51.273Z,0,0,0,2025-01-23T11:54:52.151Z,whodani.bsky.social,,did:plc:um6zy432aobdi6xzt54adffl
at://did:plc:5jwh72skiczgpxdteim6edoo/app.bsky.feed.post/3lgfr6zcyis2k,bafyreif2lgn7l7a7noydufmbmiivt6qyad34pqv4oareeofylpbfpufcyy,o que será que a cat power tem a dizer sobre a taxação do moon pix,2025-01-23T11:19:52.081Z,0,0,1,2025-01-23T11:19:52.648Z,lenamesmo.bsky.social,lena,did:plc:5jwh72skiczgpxdteim6edoo
at://did:plc:su2hozcc7t4rulk5m3gx3maz/app.bsky.feed.post/3lgefxv22522g,bafyreifke4l2tqprf5fy4z65dz5rtbjodq3degpcp7uuivk2qjijka35z4,"depois de toda a fake news da taxação do pix, as pessoas começaram a pagar muito mais em cédula e como não tava girando  cédula antes o troco ficou bem difícil. tem que ficar indo no banco trocar nota de 100,00 😔",2025-01-22T22:26:21.820Z,1,0,0,2025-01-22T22:26:22.365Z,zuco.bsky.social,zuco,did:plc:su2hozcc7t4rulk5m3gx3maz
at://did:plc:ciq4viiwmdcfndpvqfa5unf5/app.bsky.feed.post/3lgea6pm4ms2t,bafyreienqvzabpfg72py247yadolmrlqotoprjss7mnh4p3hx2kcwenz5q,"Sobre Taxação do Pix, Governo Lula e Nikolas Ferreira",2025-01-22T20:42:48.552Z,2,70,216,2025-01-22T20:42:49.852Z,broxada.bsky.social,Broxada Sinistra,did:plc:ciq4viiwmdcfndpvqfa5unf5
at://did:plc:2vcdnqu2pnru4l5pc2wqi6m4/app.bsky.feed.post/3lge2ljpfv22f,bafyreif4epvhjo6pbz3faa6xahcted7h2xqsjq3q2jvgqdxgjnj6d32n5q,"O comportamento de gado das pessoas me irrita demais! Só se revoltam quando são mandados!
Privatizaram a empresa de energia, agora a energia cai toda chuva e demora voltar. Nunca vi um reclamando no Instagram. Mas quando o Chupetinha toca o berrante, todo mundo revoltado pela falsa taxação do pix! 😡",2025-01-22T19:02:36.120Z,0,0,0,2025-01-22T19:02:36.548Z,juscelinojunior.bsky.social,Juscelino Junior,did:plc:2vcdnqu2pnru4l5pc2wqi6m4
at://did:plc:pc35xuv3x43ppsg7gre2x4ix/app.bsky.feed.post/3lgds5na7v22l,bafyreic7o53ong5engbkllu3fql6oj6yirzbvlbliv4xeng4eyta33tb7a,"o nikolas ferreira! aquela pataquada de taxação de pix ou whatever que geral acreditou, a fake news mais maldita de todas",2025-01-22T16:31:40.124Z,1,0,0,2025-01-22T16:31:41.049Z,arcanana.bsky.social,🗑️,did:plc:pc35xuv3x43ppsg7gre2x4ix
